編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLMJQHIFFAM18CA,34,74.94,住家用,鋼筋混凝土加強磚造,68年4月7日,二層,一層 二層
RPPNMLNKQHIFFAM38CA,16,86.70,住家用,鋼筋混凝土造,86年9月19日,十四層,六層 陽台
RPTNMLMKQHIFFBM78CA,,217.29,住宅、停車空間、機房、樓梯間,鋼筋混凝土造,102年3月14日,三層,一層 二層 三層 陽台 地下一層 見其他登記事項
RPTNMLMKQHIFFBM78CA,,2.08,管委會空間,鋼筋混凝土造,102年3月14日,一層,
RPTNMLMKQHIFFBM78CA,,51.35,自設防空避難室,鋼筋混凝土造,102年3月14日,一層,
RPVNMLMKQHIFFBM98CA,,217.29,住宅、停車空間、機房、樓梯間,鋼筋混凝土造,102年3月14日,三層,一層 二層 三層 陽台 地下一層 見其他登記事項
RPVNMLMKQHIFFBM98CA,,51.35,自設防空避難室,鋼筋混凝土造,102年3月14日,一層,
RPVNMLMKQHIFFBM98CA,,2.08,管委會空間,鋼筋混凝土造,102年3月14日,一層,
RPWOMLMKQHIFFCM66CA,21,115.51,住家用,加強磚造,81年8月25日,二層,一層 二層 騎樓
RPPNMLOKQHIFFEM88CA,26,131.27,國民住宅,鋼筋混凝土造,76年6月16日,二層,一層 二層 騎樓
RPRNMLPJQHIFFCM98DA,32,100.36,住家用,加強磚造,70年4月8日,二層,一層 二層 騎樓
RPPNMLNLQHIFFCM78DA,5,177.26,住宅、停車空間、樓梯間,鋼筋混凝土造,97年5月22日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPWNMLQJQHIFFCM96DA,23,169.89,住家用,鋼筋混凝土造,79年3月10日,三層,一層 二層 三層
RPTNMLPJQHIFFCM56DA,33,85.03,住家用,加強磚造,69年1月3日,二層,一層 二層
RPTNMLQJQHIFFDM66CA,,70.56,住家用,鋼筋混凝土加強磚造,,一層,一層
RPVNMLMJQHIFFCM98CA,32,107.91,住家用,鋼筋混凝土加強磚造,70年1月15日,二層,一層 二層
RPRNMLQJQHIFFCM98CA,29,40.70,住家用,鋼筋混凝土造,73年11月18日,二層,一層 二層
RPUNMLPJQHIFFCM56CA,35,104.32,住商用,鋼筋混凝土加強磚造,67年11月3日,二層,一層 二層 騎樓
RPPOMLMKQHIFFBM48CA,,217.29,住宅、停車空間、機房、樓梯間,鋼筋混凝土造,102年3月14日,三層,一層 二層 三層 陽台 地下一層 見其他登記事項
RPPOMLMKQHIFFBM48CA,,51.35,自設防空避難室,鋼筋混凝土造,102年3月14日,一層,
RPPOMLMKQHIFFBM48CA,,2.08,管委會空間,鋼筋混凝土造,102年3月14日,一層,
RPSNMLQJQHIFFCM09CA,9,154.70,住家用,鋼筋混凝土造,93年10月13日,四層,一層 二層 三層 四層 陽台
RPQNMLRJQHIFFAM78CA,21,87.41,住家用,鋼筋混凝土造,81年9月10日,五層,一層
RPQNMLRJQHIFFAM78CA,21,16.80,樓梯、公共設施,鋼筋混凝土造,81年9月10日,五層,
RPQNMLPJQHIFFAM58CA,18,176.95,住家用,鋼筋混凝土造,84年2月23日,三層,一層 二層 三層 陽台 屋頂突出物
RPXNMLMLQHIFFBM66CA,35,109.85,住家用,鋼筋混凝土加強磚造,67年3月15日,二層,一層 二層
RPQNMLTJQHIFFBM09CA,34,117.00,住商用,鋼筋混凝土加強磚造,68年6月28日,二層,一層 二層 騎樓
RPROMLTJQHIFFCM76CA,1,76.46,住家用,鋼筋混凝土造,101年8月22日,三層,一層 二層 三層 雨遮
RPROMLTJQHIFFCM76CA,1,76.46,住家用,鋼筋混凝土造,101年8月22日,三層,一層 二層 三層 雨遮
RPVOMLMKQHIFFCM56CA,39,126.00,住商用,鋼筋混凝土加強磚造,63年4月1日,二層,一層 二層 騎樓
RPXOMLMKQHIFFCM76CA,1,152.88,住家用,鋼筋混凝土造,101年8月22日,三層,一層 二層 三層 雨遮
RPRNMLQLQHIFFBM09CA,,195.02,住宅、樓梯間,鋼筋混凝土造,102年3月20日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLQJQHIFFDM88CA,20,117.96,住家用,鋼筋混凝土造,82年7月15日,三層,一層 二層 三層 陽台
RPTNMLRJQHIFFDM76CA,15,80.96,國民住宅,鋼筋混凝土造,87年11月17日,八層,一層 陽台
RPTNMLTKQHIFFDM07CA,6,133.13,住家用,鋼筋混凝土造,96年4月13日,二層,一層 二層 陽台 雨遮
RPTNMLTKQHIFFDM07CA,6,133.22,住家用,鋼筋混凝土造,96年4月13日,二層,一層 二層 陽台 雨遮
RPPNMLRJQHIFFDM98CA,47,30.78,住家用,竹造,55年7月15日,一層,一層
RPOOMLQJQHIFFAM68DA,12,107.82,住家用,鋼筋混凝土造,90年3月8日,二層,一層 二層 陽台
RPPNMLNKQHIFFBM58DA,37,86.74,住家用,鋼筋混凝土加強磚造,65年1月24日,二層,一層 二層
RPPNMLSJQHIFFEM56CA,1,183.01,住家用,ＲＣ造,101年5月30日,三層,一層 二層 三層 陽台
RPWNMLOKQHIFFCM76CA,9,172.28,店舖、住宅、樓梯間,鋼筋混凝土造,93年8月23日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLTJQHIFFBM86CA,,166.42,住宅、樓梯間,鋼筋混凝土造,102年2月7日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLRJQHIFFBM78CA,52,102.86,住家用,鋼筋混凝土加強磚造,50年7月15日,二層,一層 二層
RPVNMLQJQHIFFAM56CA,33,80.52,住家用,鋼筋混凝土加強磚造,69年12月1日,二層,一層 二層
RPSOMLMKQHIFFBM78CA,,327.77,住宅、停車空間、機房、樓梯間,鋼筋混凝土造,102年3月14日,四層,一層 二層 三層 四層 地下一層
RPSOMLMKQHIFFBM78CA,,51.35,自設防空避難室,鋼筋混凝土造,102年3月14日,一層,
RPSOMLMKQHIFFBM78CA,,2.08,管委會空間,鋼筋混凝土造,102年3月14日,一層,
RPQNMLPKQHIFFAM68CA,17,90.11,住家用,鋼筋混凝土造,85年11月30日,七層,二層 陽台
RPQNMLPKQHIFFAM68CA,17,20.58,,鋼筋混凝土造,85年11月30日,七層,
RPQNMLPKQHIFFAM68CA,17,7.73,,鋼筋混凝土造,85年11月30日,七層,
